Gene,Sample_01-a01va,Sample_02-a01vb,Sample_03-a01vc,Sample_04-a01ca,Sample_05-a01cb,Sample_06-a01cc,Sample_07-a02vb,Sample_08-a02vc,Sample_09-a02ca,Sample_10-a02cb,Sample_11-a02cc,Sample_12-a04va,Sample_13-a04vb,Sample_14-a04vc,Sample_15-a04ca,Sample_16-a04cb,Sample_17-a04cc,Sample_18-a05va,Sample_19-a05vb,Sample_20-a05vc,Sample_21-a05ca,Sample_22-a05cb,Sample_23-a05cc,Sample_24-a06ca,Sample_25-a06cb,Sample_26-a07va,Sample_27-a07vb,Sample_28-a07vc,Sample_29-a07ca,Sample_30-a07cb,Sample_31-a07cc,Sample_32-a08va,Sample_33-a08vb,Sample_34-a08vc,Sample_35-a08ca,Sample_36-a08cc,Sample_37-a09va,Sample_38-a09vb,Sample_39-a09vc,Sample_40-a09ca,Sample_41-a09cb,Sample_42-a09cc,Sample_43-a10va,Sample_44-a10vb,Sample_45-a10vc,Sample_46-a10ca,Sample_47-a10cb,Sample_48-a10cc,Sample_49-a12va,Sample_50-a12vb,Sample_51-a13va,Sample_52-a13vb,Sample_53-a13vc,Sample_54-a13ca,Sample_55-a13cb,Sample_56-a13cc,Sample_57-a14va,Sample_58-a14vb,Sample_59-a14vc,Sample_60-a14ca,Sample_61-a14cb,Sample_62-a14cc,Sample_63-a17va,Sample_64-a17vb,Sample_65-a17vc,Sample_66-a17ca,Sample_67-a17cb,Sample_68-a17cc,Sample_69-arva,Sample_70-arvb,Sample_71-arvc,Sample_72-arca,Sample_73-arcb,Sample_74-arcc
PkV-RF01_g982,0,0,0,0,0,0,0,0,0,0,0,24,16,5,0,0,0,60,90,82,0,0,0,0,0,121,177,111,0,0,0,348,336,150,0,0,235,321,141,0,0,1,333,229,370,0,0,0,403,647,607,547,271,0,0,0,311,525,475,0,0,0,322,369,270,0,0,0,0,0,0,0,0,0
PkV-RF01_g983,0,0,0,0,0,0,0,0,0,0,0,89,100,47,0,0,0,128,177,232,0,0,0,0,0,109,170,95,0,0,0,208,206,93,0,0,109,193,50,0,0,0,73,66,127,0,0,0,90,154,128,140,58,0,0,0,96,109,79,0,0,0,207,255,145,0,0,0,0,0,1,0,0,0
PkV-RF01_g984,0,0,0,0,0,0,0,0,0,0,0,9,16,3,0,0,0,9,36,26,0,0,0,0,0,14,43,12,0,0,0,47,35,27,0,0,18,50,10,0,0,0,31,25,33,0,0,0,13,27,36,46,13,0,0,0,35,11,12,0,0,0,43,38,25,0,0,0,0,0,0,0,0,0
PkV-RF01_g985,0,0,0,0,0,0,0,8,0,0,0,61,63,13,0,0,0,42,44,66,0,0,0,0,0,28,85,44,0,0,0,72,71,27,0,0,20,33,20,0,0,0,28,28,48,0,0,0,26,54,50,31,22,0,0,0,39,24,39,0,0,0,101,126,86,0,0,0,0,0,2,0,0,0
PkV-RF01_g986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,3,15,1,0,0,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
PkV-RF01_g987,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,3,0,0,0,0,0,1,3,4,0,0,0,1,6,2,0,0,3,1,0,0,0,0,2,0,1,0,0,0,0,4,6,17,3,0,0,0,3,3,1,0,0,0,2,4,6,0,0,0,0,0,0,0,0,0
PkV-RF01_g988,0,0,0,0,0,0,0,0,0,0,0,9,9,3,0,0,0,32,36,36,0,0,0,0,0,29,45,33,0,0,0,74,84,36,0,0,27,61,22,0,0,0,49,29,58,0,0,0,34,59,75,68,36,0,0,0,42,50,44,0,0,0,56,52,29,0,0,0,0,0,0,0,0,0
PkV-RF01_g989,0,0,0,0,0,0,0,0,0,0,0,11,6,3,0,0,0,12,19,24,0,0,0,0,0,15,47,29,0,0,0,82,85,20,0,0,42,65,27,0,0,0,45,20,71,0,0,0,57,99,100,101,36,0,0,0,102,75,101,0,0,0,51,61,50,0,0,0,0,0,0,0,0,0
PkV-RF01_g990,0,0,0,0,0,0,0,0,0,0,0,15,18,6,0,0,0,37,47,63,0,0,0,0,0,43,124,53,0,0,0,198,240,96,0,0,115,194,76,0,0,0,132,116,181,0,0,0,193,313,341,283,133,0,0,0,195,235,282,0,0,0,166,205,114,0,0,0,0,0,0,0,0,0
PkV-RF01_g991,0,0,0,0,0,0,0,0,0,0,0,120,136,52,0,0,0,96,199,237,0,0,0,0,1,108,211,135,0,0,0,229,249,117,0,0,106,174,84,0,0,0,107,100,149,0,0,0,95,148,160,129,50,0,0,0,73,141,129,0,0,0,278,295,197,0,0,0,0,0,0,0,0,0
PkV-RF01_g992,0,0,0,0,0,0,0,0,0,0,0,57,53,16,0,0,0,59,110,99,0,0,0,0,0,74,150,97,0,0,0,231,246,117,0,0,138,169,68,0,0,0,143,110,197,0,0,0,193,296,292,270,129,0,0,0,186,236,266,0,0,0,219,277,153,0,0,0,0,0,0,0,0,0
PkV-RF01_g993,0,0,0,0,0,0,0,0,0,0,0,96,109,42,0,0,0,133,214,268,0,0,0,0,0,234,392,249,0,0,0,648,757,267,0,0,432,677,274,0,0,6,513,302,592,0,0,0,705,1031,1090,863,473,0,0,0,614,897,726,0,0,0,619,742,446,0,0,0,0,0,0,0,0,0
PkV-RF01_g994,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,0,0,10,9,34,0,0,0,0,0,18,61,36,0,0,0,95,87,37,0,0,60,82,66,0,0,0,104,71,134,0,0,0,170,209,185,164,71,0,0,0,98,140,183,0,0,0,113,120,78,0,0,0,0,0,0,0,0,0
PkV-RF01_g995,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,26,36,60,0,0,0,0,0,81,228,117,0,0,0,336,396,126,0,0,201,328,105,0,0,0,301,223,366,0,0,0,369,619,582,420,294,0,0,0,322,510,450,0,0,0,324,376,241,0,0,0,0,0,0,0,0,0
PkV-RF01_g996,0,0,0,0,0,0,0,2,0,0,0,5,4,5,0,0,0,6,6,6,0,0,0,0,0,7,4,3,0,0,0,9,10,2,0,0,6,5,2,0,0,0,14,5,18,0,0,0,10,20,46,51,17,0,0,0,72,46,53,0,0,0,32,37,32,0,0,0,0,0,0,0,0,0
PkV-RF01_g997,0,0,0,0,0,0,0,1,0,0,0,14,15,3,0,0,0,4,17,19,0,0,0,0,0,2,13,3,0,0,0,3,9,4,0,0,5,13,1,0,0,0,4,2,16,0,0,0,4,10,14,38,10,0,0,0,18,18,22,0,0,0,24,29,13,0,0,0,0,0,0,0,0,0
PkV-RF01_g998,1,2,2,0,0,0,8,18,0,0,0,88,94,19,0,0,0,54,79,135,0,0,0,0,0,30,93,45,0,0,0,40,86,25,0,0,21,49,13,0,0,0,49,33,39,0,0,0,69,107,218,166,75,0,0,0,231,190,289,0,0,0,305,430,219,0,0,0,0,0,0,0,0,0
PkV-RF01_g999,0,0,0,0,0,0,0,3,0,0,0,4,14,2,0,0,0,8,11,21,0,0,0,0,0,18,15,12,0,0,0,20,40,15,0,0,13,16,8,0,0,0,8,14,20,0,0,0,24,38,79,80,13,0,0,0,122,95,146,0,0,0,242,193,164,0,0,0,0,0,4,0,0,0
PkV-RF01_g1000,0,0,0,0,0,0,2,8,0,0,0,99,125,41,0,0,0,89,112,136,0,0,0,0,0,44,104,45,0,0,0,70,65,46,0,0,29,61,24,0,0,0,35,31,29,0,0,0,23,65,57,63,36,0,0,0,48,42,48,0,0,0,183,366,222,0,0,0,5,2,1,0,0,0
PkV-RF01_g1001,0,0,0,0,0,0,0,0,0,0,0,9,16,2,0,0,0,9,20,17,0,0,0,0,0,3,21,5,0,0,0,13,23,4,0,0,5,6,8,0,0,0,15,1,11,0,0,0,7,20,13,9,5,0,0,0,11,6,5,0,0,0,40,48,25,0,0,0,0,0,0,0,0,0
PkV-RF01_g1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PkV-RF01_g1003,0,0,0,0,0,0,0,0,0,0,0,11,11,3,0,0,0,8,29,24,0,0,0,0,0,22,23,32,0,0,0,48,67,18,0,0,17,35,11,0,0,0,21,30,25,0,0,0,31,39,49,43,10,0,0,0,19,39,21,0,0,0,33,44,22,0,0,0,0,0,0,0,0,0
PkV-RF01_g1004,0,0,0,0,0,0,0,5,0,0,0,20,16,2,0,0,0,19,15,19,0,0,0,0,0,14,47,17,0,0,0,53,57,33,0,0,50,95,19,0,0,0,44,21,55,0,0,0,66,156,89,109,44,0,0,0,34,72,63,0,0,0,74,72,32,0,0,0,0,0,0,0,0,0
PkV-RF01_g1005,0,0,0,0,0,0,1,2,0,0,0,2,6,1,0,0,0,4,0,6,0,0,0,0,0,7,6,4,0,0,0,1,6,4,0,0,5,6,2,0,0,0,1,2,8,0,0,0,4,10,5,9,2,0,0,0,10,0,4,0,0,0,10,14,6,0,0,0,0,0,0,0,0,0
PkV-RF01_g1006,0,0,0,0,0,0,0,0,0,0,0,13,24,5,0,0,0,29,30,37,0,0,0,0,0,6,39,16,0,0,0,50,46,14,0,0,27,34,10,0,0,0,18,24,32,0,0,0,41,85,108,166,41,0,0,0,172,92,101,0,0,0,60,61,42,0,0,0,0,0,0,0,0,0
PkV-RF01_g1007,0,0,0,0,0,0,0,4,0,0,0,28,37,4,0,0,0,20,28,35,0,0,0,0,0,21,43,16,0,0,0,49,37,21,0,0,32,36,17,0,0,0,35,21,38,0,0,0,37,76,116,106,36,0,0,0,66,58,80,0,0,0,62,87,43,0,0,0,0,0,0,0,0,0
PkV-RF01_g1008,0,0,0,0,0,0,0,0,0,0,0,35,47,13,0,0,0,43,71,92,0,0,0,0,0,37,80,62,0,0,0,91,116,39,0,0,38,65,26,0,0,1,58,30,57,0,0,0,44,62,52,86,23,0,0,0,68,53,48,0,0,0,84,105,66,0,0,0,0,0,0,0,0,0
PkV-RF01_g1009,0,0,0,0,0,0,0,0,0,0,0,11,4,4,0,0,0,3,7,21,0,0,0,0,0,17,20,4,0,0,0,26,32,7,0,0,11,11,3,0,0,0,7,15,11,0,0,0,4,22,41,32,6,0,0,0,41,25,33,0,0,0,51,51,47,0,0,0,0,0,0,0,0,0
PkV-RF01_g1010,0,0,0,0,0,0,0,0,0,0,0,14,11,4,0,0,0,9,28,50,0,0,0,0,0,34,53,19,0,0,0,43,52,11,0,0,39,51,9,0,0,0,45,19,45,0,0,0,37,39,47,64,24,0,0,0,69,38,64,0,0,0,76,55,40,0,0,0,0,0,0,0,0,0
PkV-RF01_g1011,0,0,0,0,0,0,0,0,0,0,0,8,7,3,0,0,0,13,16,33,0,0,0,0,0,23,51,36,0,0,0,31,72,22,0,0,25,59,23,0,0,0,49,22,24,0,0,0,39,45,50,57,21,0,0,0,63,21,33,0,0,0,70,45,24,0,0,0,0,0,0,0,0,0
PkV-RF01_g1012,0,0,0,0,0,0,0,0,0,0,0,11,10,4,0,0,0,5,29,33,0,0,0,0,0,36,85,52,0,0,0,143,159,67,0,0,118,154,48,0,0,0,145,94,160,0,0,0,189,302,321,250,156,0,0,0,155,274,269,0,0,0,144,195,124,0,0,0,0,0,0,0,0,0
PkV-RF01_g1013,0,0,0,0,0,0,0,0,0,0,0,6,14,3,0,0,0,20,23,37,0,0,0,0,0,37,57,33,0,0,0,108,96,30,0,0,53,91,32,0,0,0,81,41,106,0,0,0,88,167,158,142,60,0,0,0,138,98,109,0,0,0,98,105,81,0,0,0,0,0,1,0,0,0
PkV-RF01_g1014,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,3,7,5,0,0,0,0,0,2,18,6,0,0,0,24,32,17,0,0,21,30,13,0,0,0,38,14,27,0,0,0,33,43,61,61,18,0,0,0,26,38,39,0,0,0,23,35,15,0,0,0,0,0,0,0,0,0
PkV-RF01_g1015,0,0,0,0,0,0,1,0,0,0,0,6,10,3,0,0,0,24,25,42,0,0,0,0,0,40,59,43,0,0,0,128,109,58,0,0,67,121,50,0,0,0,82,37,111,0,0,0,91,179,165,107,79,0,0,0,73,116,115,0,0,0,82,83,44,0,0,0,0,0,0,0,0,0
PkV-RF01_g1016,0,0,0,0,0,0,0,0,0,0,0,2,7,2,0,0,0,5,6,19,0,0,0,0,0,19,31,14,0,0,0,25,59,23,0,0,33,60,21,0,0,0,46,18,51,0,0,0,38,103,80,122,24,0,0,0,62,66,72,0,0,0,55,46,43,0,0,0,0,0,0,0,0,0
PkV-RF01_g1017,0,0,1,0,0,0,3,0,0,0,0,31,42,17,0,0,0,23,37,41,0,0,0,0,0,29,47,58,0,0,0,129,131,45,0,0,59,135,51,0,0,0,109,78,109,0,0,0,177,243,239,192,139,0,0,0,112,166,197,0,0,0,167,207,120,0,0,0,0,0,0,0,0,0
PkV-RF01_g1018,0,0,0,0,0,0,0,0,0,0,0,15,6,4,0,0,0,7,14,16,0,0,0,0,0,32,72,35,0,0,0,108,132,39,0,0,70,162,45,0,0,0,140,90,121,0,0,0,185,245,266,214,119,0,0,0,115,162,166,0,0,0,99,158,90,0,0,0,0,0,0,0,0,0
PkV-RF01_g1019,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,2,13,16,0,0,0,0,0,34,46,31,0,0,0,48,68,37,0,0,39,86,21,0,0,0,59,48,85,0,0,0,101,131,161,109,66,0,0,0,68,66,97,0,0,0,48,63,35,0,0,0,0,0,0,0,0,0
PkV-RF01_g1020,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,1,4,9,0,0,0,0,0,4,23,7,0,0,0,39,48,17,0,0,24,46,18,0,0,0,31,26,28,0,0,0,37,40,61,44,24,0,0,0,39,34,42,0,0,0,23,47,22,0,0,0,0,0,0,0,0,0
PkV-RF01_g1021,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,8,7,0,0,0,0,0,3,17,17,0,0,0,38,56,11,0,0,23,35,16,0,0,0,35,33,53,0,0,0,48,82,69,68,36,0,0,0,42,74,71,0,0,0,52,56,37,0,0,0,0,0,0,0,0,0
PkV-RF01_g1022,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,4,6,0,0,0,0,0,20,67,35,0,0,0,88,137,51,0,0,58,91,42,0,0,0,95,62,102,0,0,0,166,248,268,223,93,0,0,0,97,159,151,0,0,0,92,125,77,0,0,0,0,0,0,0,0,0
PkV-RF01_g1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PkV-RF01_g1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,7,2,1,0,0,2,7,2,0,0,0,1,0,2,0,0,0,9,10,8,6,14,0,0,0,8,11,2,0,0,0,2,7,4,0,0,0,0,0,0,0,0,0
PkV-RF01_g1025,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,0,7,11,21,0,0,0,0,0,69,90,86,0,0,0,243,194,103,0,0,132,251,98,0,0,2,210,132,225,0,0,0,301,426,411,320,197,0,0,0,206,362,351,0,0,0,216,237,146,0,0,0,0,0,0,0,0,0
PkV-RF01_g1026,0,0,0,0,0,0,1,2,0,0,0,53,55,9,0,0,0,26,38,58,0,0,0,0,0,13,57,17,0,0,0,15,53,35,0,0,19,19,14,0,0,0,21,24,15,0,0,0,28,52,66,66,31,0,0,0,70,87,97,0,0,0,106,139,76,0,0,0,0,0,0,0,0,0
PkV-RF01_g1027,0,0,0,0,0,0,0,0,0,0,0,20,8,7,0,0,0,56,78,100,0,0,0,0,0,186,241,212,0,0,0,540,535,186,0,0,227,512,171,0,0,0,328,288,430,0,0,0,530,640,764,467,400,0,0,0,303,828,524,0,0,0,412,517,303,0,0,0,0,5,0,0,0,0
PkV-RF01_g1028,0,0,0,0,0,0,0,0,0,0,0,6,13,1,0,0,0,24,10,13,0,0,0,0,0,28,52,34,0,0,0,98,82,25,0,0,40,67,28,0,0,0,42,32,70,0,0,0,53,96,88,87,25,0,0,0,53,40,42,0,0,0,46,39,33,0,0,0,0,0,0,0,0,0
PkV-RF01_g1029,0,0,0,0,0,0,0,0,0,0,0,13,6,4,0,0,0,21,36,24,0,0,0,0,0,11,33,28,0,0,0,40,36,10,0,0,30,56,20,0,0,0,15,15,31,0,0,0,28,47,31,49,18,0,0,0,29,24,26,0,0,0,31,66,23,0,0,0,0,0,0,0,0,0
PkV-RF01_g1030,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,8,12,0,0,0,0,0,3,8,5,0,0,0,9,11,8,0,0,5,7,2,0,0,0,4,3,12,0,0,0,4,5,11,22,1,0,0,0,10,12,6,0,0,0,6,6,1,0,0,0,0,0,3,0,0,0
PkV-RF01_g1031,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,1,3,1,17,0,0,0,0,7,3,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
PkV-RF01_g1032,0,0,0,0,0,0,0,5,0,0,0,45,59,17,0,0,0,34,71,62,0,0,0,0,0,10,40,15,0,0,0,21,38,17,0,0,8,20,10,0,0,1,9,20,18,0,0,0,18,20,33,41,11,0,0,0,32,30,25,0,0,0,69,147,74,0,0,0,0,0,0,0,0,0
PkV-RF01_g1033,0,0,0,0,0,0,1,2,0,0,0,32,63,10,0,0,0,31,42,43,0,0,0,0,0,12,33,17,0,0,0,9,24,9,0,0,7,10,10,0,0,0,4,10,11,0,0,0,12,18,20,54,11,0,0,0,29,12,19,0,0,0,78,93,64,0,0,0,0,0,0,0,0,0
PkV-RF01_g1034,26,34,21,0,0,0,42,76,0,0,0,176,225,70,0,0,0,198,241,248,0,0,0,0,0,73,183,111,0,0,0,115,184,77,0,0,42,59,51,0,0,0,44,48,56,0,0,0,56,143,149,174,71,0,0,0,174,241,199,0,0,0,405,485,445,0,0,0,5,4,0,0,0,0
PkV-RF01_g1035,0,0,0,0,0,0,0,0,0,0,0,14,9,7,0,0,0,5,27,17,0,0,0,0,0,5,11,14,0,0,0,26,18,21,0,0,17,8,8,0,0,0,15,10,12,0,0,0,14,27,22,34,14,0,0,0,15,24,19,0,0,0,41,15,18,0,0,0,0,0,0,0,0,0
PkV-RF01_g1036,0,0,0,0,0,0,0,0,0,0,0,8,7,2,0,0,0,4,11,15,0,0,0,0,0,2,7,4,0,0,0,3,3,10,0,0,8,4,3,0,0,0,2,3,4,0,0,0,1,5,5,21,4,0,0,0,10,0,6,0,0,0,28,15,12,0,0,0,0,0,0,0,0,0
PkV-RF01_g1037,0,0,0,0,0,0,0,0,0,0,0,68,114,27,0,0,0,88,151,156,0,0,0,0,0,61,163,85,0,0,0,167,188,87,0,0,100,130,59,0,0,0,121,71,143,0,0,0,116,176,154,176,60,0,0,0,123,112,142,0,0,0,215,205,148,0,0,0,0,0,0,0,0,0
PkV-RF01_g1038,0,0,0,0,0,0,8,9,0,0,0,252,264,100,0,0,0,201,261,350,0,0,0,0,0,127,244,150,0,0,0,252,310,113,0,0,116,193,48,0,0,0,124,86,157,0,0,0,112,164,199,157,85,0,0,0,126,170,168,0,0,0,494,721,415,0,0,0,0,0,0,0,0,0
PkV-RF01_g1039,0,0,0,0,0,0,0,0,0,0,0,7,3,2,0,0,0,6,5,15,0,0,0,0,0,12,23,7,0,0,0,10,19,15,0,0,10,15,4,0,0,0,10,6,17,0,0,0,10,27,12,108,6,0,0,0,87,7,16,0,0,0,17,12,5,0,0,0,0,0,0,0,0,0
PkV-RF01_g1040,0,0,0,0,0,0,0,1,0,0,0,7,12,3,0,0,0,12,24,26,0,0,0,0,1,16,25,6,0,0,0,20,21,15,0,0,16,26,5,0,0,0,12,17,19,0,0,0,6,40,30,39,10,0,0,0,34,19,27,0,0,0,31,33,14,0,0,0,0,0,0,0,0,0
PkV-RF01_g1041,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,2,0,0,0,0,0,6,10,4,0,0,0,15,9,5,0,0,10,12,2,0,0,0,18,6,18,0,0,0,9,28,22,25,7,0,0,0,25,18,14,0,0,0,8,10,8,0,0,0,0,0,0,0,0,0
PkV-RF01_g1042,0,0,0,0,0,0,0,0,0,0,0,15,17,7,0,0,0,15,26,33,0,0,0,0,0,13,39,12,0,0,0,39,25,15,0,0,25,29,8,0,0,0,21,13,24,0,0,0,12,40,25,27,11,0,0,0,28,14,20,0,0,0,30,42,17,0,0,0,0,0,0,0,0,0
PkV-RF01_g1043,0,0,0,0,0,0,0,1,0,0,0,28,40,15,0,0,0,20,48,40,0,0,0,0,0,17,27,15,0,0,0,28,36,27,0,0,25,30,3,0,0,0,21,16,27,0,0,0,8,23,18,24,11,0,0,0,9,24,25,0,0,0,47,48,40,0,0,0,0,0,0,0,0,0
PkV-RF01_g1044,0,0,0,0,0,0,0,0,0,0,0,68,72,25,0,0,0,79,131,168,0,0,0,0,0,163,254,160,0,0,0,549,512,180,0,0,241,564,169,0,0,0,366,229,448,0,0,0,510,788,942,717,421,0,0,0,479,829,610,0,0,0,447,654,376,0,0,0,0,0,0,0,0,0
PkV-RF01_g1045,0,0,0,0,0,0,0,0,0,0,0,6,5,1,0,0,0,3,1,7,0,0,0,0,0,3,14,5,0,0,0,19,14,9,0,0,13,19,13,0,0,0,22,12,42,0,0,0,22,41,56,116,17,0,0,0,47,19,31,0,0,0,25,21,14,0,0,0,0,0,0,0,0,0
PkV-RF01_g1046,0,0,0,0,0,0,0,0,0,0,0,16,5,5,0,0,0,25,62,90,0,0,0,0,0,113,168,99,0,0,0,316,347,115,0,0,200,309,136,0,0,0,262,156,295,0,0,0,308,521,616,377,218,0,0,0,251,467,372,0,0,0,297,317,206,0,0,0,0,0,0,0,0,0
PkV-RF01_g1047,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,5,13,23,0,0,0,0,0,12,38,13,0,0,0,41,36,21,0,0,32,73,12,0,0,1,34,22,49,0,0,0,44,77,89,75,38,0,0,0,36,61,68,0,0,0,47,46,31,0,0,0,0,0,0,0,0,0
PkV-RF01_g1048,0,0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,15,23,40,0,0,0,0,0,48,55,28,0,0,0,46,42,49,0,0,35,57,43,0,0,0,45,29,65,0,0,0,47,114,93,98,33,0,0,0,42,41,64,0,0,0,73,60,48,0,0,0,0,0,0,0,0,0
PkV-RF01_g1049,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,12,6,0,0,0,0,0,6,6,3,0,0,0,6,7,2,0,0,4,7,6,0,0,0,8,3,6,0,0,0,8,11,17,40,5,0,0,0,37,12,16,0,0,0,21,7,13,0,0,0,0,0,0,0,0,0
PkV-RF01_g1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,18,0,0,0,0,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PkV-RF01_g1051,0,0,0,0,0,0,0,0,0,0,0,14,16,6,0,0,0,14,31,37,0,0,0,0,0,30,66,36,0,0,0,64,90,45,0,0,46,36,24,0,1,0,61,31,55,0,0,0,52,149,113,158,41,0,0,0,71,53,78,0,0,0,73,69,52,0,0,0,0,0,0,0,0,0
PkV-RF01_g1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,0,4,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
PkV-RF01_g1053,0,0,0,0,0,0,0,0,0,0,0,15,12,6,0,0,0,17,19,42,0,0,0,0,0,14,35,29,0,0,0,55,37,22,0,0,29,62,9,0,0,0,40,24,40,0,0,0,47,69,82,80,41,0,0,0,56,53,60,0,0,0,55,57,43,0,0,0,0,0,0,0,0,0
PkV-RF01_g1054,0,0,0,0,0,0,0,0,0,0,0,21,32,12,0,0,0,27,55,87,0,0,0,0,0,58,113,52,0,0,0,137,126,65,0,0,73,127,50,0,0,1,111,49,106,0,0,0,376,503,1732,1224,589,0,0,0,2066,2263,2703,0,0,0,1847,1745,1292,0,0,0,0,0,4,0,0,0
PkV-RF01_g1055,0,0,0,0,0,0,0,0,0,0,0,10,8,3,0,0,0,6,12,3,0,0,0,0,0,6,11,7,0,0,0,6,5,4,0,0,11,9,0,0,0,0,3,2,6,0,0,0,9,16,12,36,4,0,0,0,16,11,16,0,0,0,20,21,12,0,0,0,0,0,0,0,0,0
PkV-RF01_g1056,0,0,0,0,0,0,0,0,0,0,0,7,7,1,0,0,0,19,17,30,0,0,0,0,0,74,200,92,0,0,0,246,288,154,0,0,221,231,82,0,0,0,278,190,277,0,0,0,293,739,610,701,214,0,0,0,393,342,458,0,0,0,241,288,183,0,0,0,0,1,0,0,0,0
PkV-RF01_g1057,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,3,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,6,1,0,0,0,0,6,5,2,0,0,0,0,0,0,0,0,0
PkV-RF01_g1058,0,0,0,0,0,0,0,0,0,0,0,26,40,7,0,0,0,29,39,51,0,0,0,0,0,38,59,18,0,0,0,41,51,33,0,0,14,13,6,0,0,0,32,15,24,0,0,0,7,41,28,31,25,0,0,0,35,19,25,0,0,0,50,66,28,0,0,0,0,0,0,0,0,0
PkV-RF01_g1059,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,4,10,9,0,0,0,0,0,3,8,3,0,0,0,8,9,5,0,0,4,7,3,0,0,0,3,3,2,0,0,0,3,5,1,15,4,0,0,0,10,1,3,0,0,0,19,9,7,0,0,0,0,0,0,0,0,0
PkV-RF01_g1060,0,0,0,0,0,0,0,0,0,0,0,22,20,7,0,0,0,14,40,35,0,0,0,0,0,8,27,22,0,0,0,35,33,12,0,0,8,14,9,0,0,0,17,8,16,0,0,0,9,4,27,14,13,0,0,0,15,8,9,0,0,0,43,43,23,0,0,0,0,0,0,0,0,0
PkV-RF01_g1061,0,0,2,0,0,0,6,2,0,0,0,180,248,65,0,0,0,121,224,243,0,0,0,0,0,61,155,90,0,0,0,148,164,52,0,0,44,121,49,0,0,0,79,37,81,0,0,0,72,107,110,105,52,0,0,0,79,97,110,0,0,0,311,427,291,0,0,0,0,0,0,0,0,0
PkV-RF01_g1062,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,6,10,6,0,0,0,0,0,1,2,3,0,0,0,5,18,5,0,0,4,13,3,0,0,0,5,3,12,0,0,0,4,14,14,15,6,0,0,0,6,4,23,0,0,0,6,4,4,0,0,0,0,0,0,0,0,0
PkV-RF01_g1063,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,2,11,10,0,0,0,0,0,2,23,14,0,0,0,16,21,11,0,0,23,25,12,0,0,0,25,7,17,0,0,0,7,40,40,66,11,0,0,0,27,21,28,0,0,0,38,22,13,0,0,0,0,0,0,0,0,0
