"","Sample_01-a01va","Sample_02-a01vb","Sample_03-a01vc","Sample_04-a01ca","Sample_05-a01cb","Sample_06-a01cc","Sample_07-a02vb","Sample_08-a02vc","Sample_09-a02ca","Sample_10-a02cb","Sample_11-a02cc","Sample_12-a04va","Sample_13-a04vb","Sample_14-a04vc","Sample_15-a04ca","Sample_16-a04cb","Sample_17-a04cc","Sample_18-a05va","Sample_19-a05vb","Sample_20-a05vc","Sample_21-a05ca","Sample_22-a05cb","Sample_23-a05cc","Sample_24-a06ca","Sample_25-a06cb","Sample_26-a07va","Sample_27-a07vb","Sample_28-a07vc","Sample_29-a07ca","Sample_30-a07cb","Sample_31-a07cc","Sample_32-a08va","Sample_33-a08vb","Sample_34-a08vc","Sample_35-a08ca","Sample_36-a08cc","Sample_37-a09va","Sample_38-a09vb","Sample_39-a09vc","Sample_40-a09ca","Sample_41-a09cb","Sample_42-a09cc","Sample_43-a10va","Sample_44-a10vb","Sample_45-a10vc","Sample_46-a10ca","Sample_47-a10cb","Sample_48-a10cc","Sample_49-a12va","Sample_50-a12vb","Sample_51-a13va","Sample_52-a13vb","Sample_53-a13vc","Sample_54-a13ca","Sample_55-a13cb","Sample_56-a13cc","Sample_57-a14va","Sample_58-a14vb","Sample_59-a14vc","Sample_60-a14ca","Sample_61-a14cb","Sample_62-a14cc","Sample_63-a17va","Sample_64-a17vb","Sample_65-a17vc","Sample_66-a17ca","Sample_67-a17cb","Sample_68-a17cc","Sample_69-arva","Sample_70-arvb","Sample_71-arvc","Sample_72-arca","Sample_73-arcb","Sample_74-arcc"
"gene_958",0,0,0,0,0,0,0,0,0,0,0,4.54060739717257,4.53996533489476,3.71674783885435,0,0,0,3.59008180085208,4.05679405205701,4.1443769546303,0,0,0,0,0,2.37520360557936,3.72325735628262,3.60299670080918,0,0,0,3.87128531698217,3.81390183369273,2.60787545907001,0,0,3.39891841744207,4.10955464370192,3.18846446066727,0,0,0,3.18577587792867,3.72337934297408,3.83734175883055,0,0,0,2.72123876113905,3.09360642737896,3.35167727275278,3.43446868908325,2.83673487832407,0,0,0,2.73261780965299,2.58985633029485,2.88178502477831,0,0,0,3.83725980420432,4.45726632002237,3.87847056938951,0,0,0,0,0,0,0,0,0
"gene_959",0,1.34549559458565,2.23735801330772,0,0,0,0,0,2.21223436656266,0,0,4.67610653749324,4.11913893317738,3.92345915723887,0,0,0,4.90775919017092,5.46313843314912,5.33677695837179,0,0,0,0,0,5.2855232261741,5.72192867215192,5.57930461848726,0,0,0,6.22088743684181,5.80322311065151,5.59069740892184,0,0,5.66025745999731,6.7715258771815,5.86278471739781,0,0,1.94101328647007,5.76020280245763,6.17914702424319,6.26599002518002,0,0,0,6.23315960433106,5.79622746645295,6.2475632292494,6.48071809895178,6.0585139535454,0,0,0,5.75052475742597,6.77156224762544,6.01451562893989,0,1.72028419955444,2.95905895968617,5.85391896782617,6.28862535881464,5.72394991949273,0,0,1.94088068523473,0.560325206888457,1.8155729177787,1.07263639317419,0,0,0
"gene_960",0,0,0,0,0,0,0,0,0,0,0,2.59191547614783,2.03695726852454,1.69918958637831,0,0,0,1.85223681114882,2.98579610520251,3.01604461967156,0,0,0,0,0,2.62483039803035,3.40340396513386,2.81440906197132,0,0,0,3.48403006781528,3.66581091533579,3.47422391036134,0,0,3.77967962977587,3.69183198235192,2.97554497833645,0,0,3.26102101955638,3.90227395061607,4.00101731332932,3.94627806550093,0,0,0,4.18083752060023,3.96328556134768,4.47630640643844,4.80773574051941,4.08380095386711,0,0,0,4.43155025767934,3.95831121583733,4.26839197357354,0,0,0,4.06796649512097,3.71489695573408,3.02772291348134,0,0,0,0,0,0,0,0,0
"gene_961",0,0,0,0,0,0,0,0,0,0,0.815160074304486,1.14872047791541,2.2359571023395,1.25683963159205,0,0,0,3.466772225021,3.82593684135053,3.2327601050085,0.899134574340251,0,0,0,0,5.7660941324428,5.16564946163093,5.01911588467983,0,0,0,5.72757153208095,5.92798838230026,5.78216040399036,0,0,6.29576102512897,6.3088591605155,5.54854432065045,0,0,0,6.15052552720516,6.56509944237282,6.57315845080409,0,0,0,6.68357834091043,7.04026724744208,6.91147745356125,7.7752389044848,6.09374396380288,0,0,0,7.02393433595354,6.85981104968488,7.0095859978162,0,0,0,5.98699514744937,6.46410979152997,6.25848179219552,0,0,0,1.81564870385394,0,3.80639468537668,0,0,0
"gene_962",0,0,0,0,0,0,3.00213038882394,2.40526393098696,0,0,0,5.05685987544855,4.06901345526596,2.37786079892642,0,0,0,2.44574212532232,3.49491599740499,3.60712292748616,0,0,0,0,0,2.85762360556879,2.84941617970007,3.06687211630392,0,0,0,2.7930687067303,3.63599902636125,3.16315679578109,0,0,2.81313763553149,3.70659920971101,2.98769716788446,0,0,0,3.42817497972955,3.11665022853635,3.80855554359546,0,0,0,3.61804030638477,3.20005102564055,3.28501933608327,3.16551204242905,1.97380783248288,0,0,0,3.11502032780554,3.07197852515215,2.97760288079885,0,0,0,3.77458823612383,4.37715192051256,3.98530240703168,0,0,0,0,0,0,0,0,0
"gene_963",0,0,0,0,0,0,0,0,0,0,0,11.2242332762433,10.7787609492182,10.0983793715553,0,0,0,10.3818123087489,10.7035011813437,10.7685776239983,0,0,0,0,1.66922482461289,9.18531521548012,9.77250682032259,10.1240707318578,0,0,0,9.57114460946901,9.80762444631771,9.24973581034176,0,0,9.09753409784676,9.78126532381972,9.17744692006005,0,0,5.79126316883359,8.81845358103964,9.33817880494339,9.26898280216582,0,0,0,8.55188870247865,8.04805734396277,8.11548063503754,7.819883030298,8.21912490539533,0,0,0,7.70494698047215,8.60264243480208,8.3674893749093,0,0,0,10.0269188295756,10.4551069091498,10.1692268681401,1.75732970853879,0,0,0,0,0,0,0,0
"gene_964",0,0,0,0,0,0,0,0,0,0,0,1.66145952205258,2.32284805462951,1.16128607202394,0,0,0,2.85158868468785,2.61260208351298,2.84879011645073,0,0,0,0,0,2.41423014248763,3.03610898173249,3.13157609265552,0,0,0,3.25054718105785,3.14868713060237,3.00686401290542,0,0,3.258693134551,3.83504163450689,2.65286308028733,0,0,0,3.26893992497445,3.78439149755921,3.99449779043903,0,0,0,3.94462082768927,3.1455245981901,3.44447183564957,3.57687070232985,3.10619402551043,0,0,0,3.36801898858031,3.60947612160878,3.56591246209836,0,0,0,3.60051723788381,4.19262626446517,3.56377526637465,0,0,0,0,0,0,0,0,0
"gene_965",0,0,0,0,0,0,0,0,0,0,0,1.02509841183596,3.00457579611924,0,0,0,0,1.38737195103789,3.17191411227978,2.56717364938877,0,0,0,0,0,3.28902024274429,2.2721012739299,3.21260710606784,0,0,0,2.61407336644339,3.20433226286249,2.49661146837508,0,0,2.97690258349987,3.5689717090302,3.30293009805816,0,0,0,2.43844281890936,3.41556130369876,3.35651264018892,0,0,0,3.41612321549224,3.24648302290913,3.55318391252482,4.38779362368603,3.21178329337885,0,0,0,3.13120160323172,3.20828885274515,2.74517341066153,0,0,0,3.35911171334141,3.74439846086529,3.53022819949968,0,0,0,0,0,0,0,0,0
"gene_966",0,0,0,0,0,0,0,0,0,0,0,1.12465320938852,0,0,0,0,0,2.71059127395246,0.592649390711482,1.15514520545736,0,0,0,0,0,0.819220207862181,2.16262971710539,1.73949875168759,0,0,0,2.41829112003206,1.98563214027818,1.74939722003866,0,0,2.48941103225841,3.61642303297702,1.82660529073515,0,0,0,2.57247543969839,2.88508147210012,2.75540608529793,0,0,0,2.79775895187306,3.00442097132481,3.44295259823656,3.81748852072021,2.64430164773188,0,0,0,3.85829870977383,3.07496917140185,3.73674056471997,0,0,0,3.35823546487699,2.91092772070791,3.01512182424714,0,0,0,0,0,0,0,0,0
"gene_967",0,0,0,0,0,0,0,0,0,0,0,4.95098030063682,4.04663592204609,3.83620031124846,0,0,0,3.77272748761128,4.03273692427706,3.95320992823701,0,0,0,0,0,2.56020595051245,2.70059336030066,2.69956184694552,0,0,0,2.4560995520701,3.09458365316393,2.99693038108747,0,0,3.2143434630772,4.06131616037241,2.58912701006503,0,0,0,2.32005226472229,2.5383402323776,3.18560854034912,0,0,0,2.84867469224076,3.27792955238469,3.52326919791329,3.18428492439048,2.88453462207496,0,0,0,3.1642617161359,3.23040093214467,3.41641842120504,0,0,0,4.33129452836044,4.55275610226501,4.17379560152709,0,0,0,0,0,0,0,0,0
"gene_968",0,0,0,0,0,0,2.98164712695592,4.978020390741,0,0,0,5.97323312945586,5.42695669114902,5.3262775709321,0,0,0,4.87712693100134,5.39244360727252,5.30466537638981,0,0,0,0,0,4.3035963156129,4.62654780489742,4.56028743443697,0,0,0,4.41249851771852,4.63690828956788,4.35656196065757,0,0,4.77599824375982,4.69643224443496,3.82571639567207,0,0,0,4.27759203097204,4.78925880755533,4.99608479033378,0,0,0,4.61516597566916,4.96564060619767,4.88195386390247,5.9788923498757,4.27632148661964,0,0,0,5.3647433494659,4.97216712153189,5.09605842696668,0,0,0,4.94261958351796,6.0213681633848,5.98431665704881,0,0,0,0,0,0,0,0,0
"gene_969",0,0,0,0,0,0,0,0,0,0,0,6.70985892464195,6.0000017986838,5.13452162499784,0,0,0,4.94632013830282,5.74090200257343,5.6017512047633,0,0,0,0,0,4.18625252063766,4.65205128322998,4.53471037688276,0,0,0,4.1448920768794,4.12515867954662,4.28297962320759,0,0,3.7350543106581,4.16980417517534,3.45424274075043,0,0,0,3.44551042062036,3.74458279372524,3.22093759817461,0,0,0,3.13483537166133,3.26610534127502,3.32550082823512,3.5366747639675,2.81658476087883,0,0,0,3.35133860664364,3.09861434674621,3.43894767067224,0,0,0,5.29065659508486,5.7474295126149,5.73814217662094,0,0,0,0,0,0,0,0,0
"gene_970",0,0,0,0,0,0,0,0,0,0,0,2.04048441275169,2.45493916443315,0,0,0,0,2.41204728396548,2.44983043177048,3.22485943706167,0,0,0,0,0,3.06755255106184,4.03177587831874,3.91613612082574,0,0,0,4.41502615934683,4.45780786501804,3.31475246607769,0,0,4.61023692413601,5.05921235949944,4.39984438315336,0,0,0,4.22681963614181,5.01268919962294,4.80545739219803,0,0,0,4.89649934948573,4.88207318196259,4.94579678530033,5.15617661643587,4.01171926972412,0,0,0,4.15187101064396,4.70089677429228,4.58905286349213,0,0,0,3.79837065140989,5.03919653646447,4.02756604581308,0,0,0,0,0,0,0,0,0
"gene_971",0,0,0,0,0,0,0,0,0,0,0,1.04867184602781,2.30887133150578,1.14843755382244,0,0,0,3.4645766382079,3.41262392183848,2.98849302172779,0,0,0,0,0,4.00371394467159,4.2438449880062,4.84350167587195,0,0,0,4.69263985621345,4.56138514205088,4.30044730211196,0,0,5.05104970075757,5.44284739405088,5.06313874710024,0,0,0,5.25341878666641,5.12405752326685,5.62417841247015,0,0,0,5.29053927319079,5.60080865086288,5.21557813900169,5.80459263378836,5.05553939365507,0,0,0,4.95062848205792,4.98419232637352,5.36688834911876,0,0,0,4.91727210214971,5.37873911899117,5.14869601336806,0,0,0,0,0,0,0,0,0
"gene_972",0,0,0,0,0,0,0,0,0,0,0,3.11156532540294,2.67525803019182,0,0,0,0,1.09987683603711,2.62515656028449,2.40291180327309,0,0,0,0,0,2.32067709624112,3.35974477773822,3.62373925236252,0,0,0,4.283410915768,3.82818019268726,3.69379841125314,0,0,4.19359437503848,4.38474090049526,2.76753611382835,0,0,0,4.02290635241542,3.88902531517182,4.49909762323759,0,0,0,5.03801221042969,4.53870853024787,4.73196383423306,4.95700188055561,4.17708812638549,0,0,0,4.27124169296442,4.07601881813628,4.65606873667386,0,0,0,4.20728346321154,4.30895380807807,4.30582345618529,0,0,0,0,1.75303795803599,0,0,0,0
"gene_973",0,0,0,0,0,0,0,0,0,0,0,2.06975202884814,2.48622445994839,1.77638489913587,0,0,0,1.41619480244975,2.48121416264892,1.88523663104363,0,0,0,0,0,1.47918907628823,1.56695144711266,1.64462182024636,0,0,0,1.17721878410359,1.92471881766579,1.83275538745499,0,0,1.93382973598473,2.42673561702534,1.53837134269378,0,0,0,2.1592529684189,1.88921676159221,1.8471122269361,0,0,0,3.63817956071229,2.63514981699092,2.75720839561039,3.78413034082015,2.49639414488295,0,0,0,3.48574735625526,2.82236861657291,2.85511939394857,0,0,0,2.24185592352144,2.50777607942983,2.11489943715921,0,0,0,0,0,0,0,0,0
"gene_974",0,0,0,0,0,0,0,0,0,0,0,0,2.3781153954821,1.20921864664172,0,0,0,1.4792193937396,1.7866466970691,1.37735862794724,0,0,0,0,0,0.805299415899209,2.04006231841087,0,0,0,0,1.87527667953491,2.11461821407196,0.469266801531284,0,0,1.5183538148823,1.46948736581195,0.582896478267617,0,0,0,1.27048516723088,0,0.944210833023318,0,0,0,1.97006630624568,2.45605315657129,3.35363118684799,4.70450682287877,2.54439823292963,0,0,0,4.7558493830535,3.41254451356062,3.89392962673559,0,0,0,4.10353110110274,3.39962421838822,4.06866515079733,0,0,0,0,0,0,0,0,0
"gene_975",0,0,0,0,0,0,3.88772153346658,2.84180146493679,0,0,0,4.41501418757426,3.95625078101864,3.05560808031745,0,0,0,2.83688376675978,3.28426947247255,3.81883942981232,0,0,0,0,0,2.82651411185411,2.44105474179267,2.80251855003624,0,0,0,2.05800150679072,2.38024529953225,3.12282580905038,0,0,2.39099290152813,1.59733043750126,2.11827284512282,0,0,0,2.60491930053932,2.4651768624258,2.56712908944862,0,0,0,2.5769564868407,2.47437318967431,2.38821055373874,3.91134212321586,2.42295307906828,0,0,0,3.92896501540385,2.82443582907677,3.44802747418636,0,0,0,3.4680636409205,3.29999320739439,4.08344571125358,0,0,0,0,0,0,0,0,0
"gene_976",0,0,0,0,0,0,0,1.60246983637968,0,0,0,6.51264473888626,6.62675806075882,5.45274708765057,0,0,0,6.16159132743395,6.33846519634466,6.34998412541114,0,0,0,0,0,4.83933515733579,5.43153032254099,5.14475542450516,0,0,0,5.22947506156191,5.5501213445995,5.00394383940388,0,0,4.72261671774387,5.89700358699894,4.98361155209107,0,0,1.96414520295929,4.260389192675,4.72049893299954,4.83640488468965,0,0,0,3.97074321152271,3.71051937539591,4.03593318027158,4.40308545072,3.80100282385789,0,0,0,3.29890759107895,4.27432047457779,4.03067683827786,0,0,0,5.52227618720634,5.77346341427844,5.60602366838733,0,0,0,0,0,0,0,0,0
"gene_977",0,0,0,0,0,0,0,0,0,0,0,6.85701239112143,6.55636834364663,5.64039803958399,0,0,0,6.77873889439416,6.77962684096018,6.44354737122638,0,0,0,0,0,4.97289663583754,5.65517679417007,5.93385707182428,0,0,0,5.52738109997888,5.84412144936703,4.70722460507744,0,0,4.9755691111124,6.24756400356735,5.08255949404867,0,0,0,4.59148276937646,5.023467290164,5.28488341851349,0,0,0,4.09100991177644,3.99317960258426,4.50656666414762,4.72114367953935,3.54691402680358,0,0,0,4.29220615856742,4.50255248786173,4.07851064733806,0,0,0,5.58591371310889,5.97540733389962,5.91771199950853,0,0,0,0,0,0,0,0,0
"gene_978",0,0,0,0,0,0,0,0,0,0,0,7.65491800965053,7.45477266038345,6.78168522737447,0,0,0,7.20116992349062,7.67176230023726,7.48640238860992,0,0,0,0,0,6.14444119949376,6.69344077353246,6.7525218659447,0,0,0,6.29748130235441,6.19146097104594,6.07422598322946,0,0,5.66470806664326,6.60502410984088,5.95950312815268,0,0,0,5.53565668261115,6.03342311207552,6.07448390172831,0,0,0,5.20639406323418,4.99200108628965,5.35047637687557,4.90645244767389,5.20515003474233,0,0,0,5.00355775305709,5.00852113574727,5.31176388598757,0,0,0,6.63276056634651,6.82920453925228,6.8692045451375,0,0,0,0,0,0,0,0,0
"gene_979",0,0,0,0,0,0,2.97767802685927,2.89864255952397,0,0,0,6.42026946463101,6.12993694470818,5.47075857337704,0,0,0,5.31174887788889,5.53998186702936,5.75496234408602,0,0,0,0,0,4.24218865587078,4.81542494779465,4.68371659152269,0,0,0,4.71619142420389,4.58484259333568,4.1296653318401,0,0,4.60830354541128,4.43616606671694,4.10946469114058,0,0,0,3.55279276411111,4.29414752366811,4.57866540619452,0,0,0,3.48886714858394,3.47836300197258,3.71239666225535,4.5458509408184,3.06997148248683,0,0,0,3.7431935316951,3.56727738709026,3.55031028216242,0,0,0,5.60441284294367,5.8459835056364,5.69065910884875,0,0,0,0,0,0,0,0,0
"gene_980",0,0,0,0,0,0,0,0,0,0,0,4.97118216132242,4.20499739434081,2.79120174479755,0,0,0,4.02451312930215,4.142457007822,4.05597057154301,0,0,0,0,0,3.29856011238663,3.86158023726515,3.28990003545903,0,0,0,3.45086716017452,3.96321519750526,3.47224261019064,0,0,3.8269202891767,3.31751426843861,3.61957294858818,0,0,0,3.10705516938338,3.59671325767163,3.81115112788238,0,0,0,2.62929018502228,3.42560873359739,3.53978362157938,3.81619926150924,3.08113648353985,0,0,0,3.46535655135649,3.73361371598557,2.5590884355539,0,0,0,3.58224582274483,3.86793358555067,3.96854319076587,0,0,0,0,0,0,0,0,0
"gene_981",0,0,0,0,0,0,0,0,0,0,0,4.05226547704888,3.88064469574389,1.83689098923716,0,0,0,4.53617116015765,5.05092652557704,4.62369138697309,0,0,0,0,0,5.12527654319942,5.44397637223191,5.43196683524469,0,0,0,6.40801496956307,6.31418094661386,5.71297531811974,0,0,6.18766848635453,6.94138367804894,6.20194168027737,0,0,0,6.42774766961553,6.28235149256341,6.85298865340364,0,0,0,6.98616883456177,6.75513325325069,6.90299250701899,7.15440681923659,6.33949597677209,0,0,0,6.40653152998659,6.53297015770229,6.60652456495042,0,0,0,6.13141719137586,6.35715928289257,6.14081296056147,0,0,0,0,0,0,0,0,0
"gene_982",0,0,0,0,0,0,0,0,0,0,0,4.79317682446485,3.5829974756894,2.89355319859843,0,0,0,5.19534346484833,5.51177752121404,5.10887645120682,0,0,0,0,0,5.6227791194143,5.63353048784577,5.71402956371935,0,0,0,6.33958759371941,6.1732655543056,5.8982614649493,0,0,6.52299893120331,6.89569487193736,6.18258130955238,0,0,1.98174502169199,6.59839087406022,6.82580861749556,6.85675738072074,0,0,0,7.04679151629107,6.94845955537801,6.97960691000799,7.20005506484592,6.44703734149094,0,0,0,6.47107029142966,7.19251869239934,6.81317973121421,0,0,0,6.36304399220999,6.78031907992633,6.76757061304294,0,0,0,0,0,0,0,0,0
"gene_983",0,0,0,0,0,0,0,0,0,0,0,6.60692026222421,6.02154460103296,5.81683963306417,0,0,0,6.16954431611434,6.40702429497449,6.51030750953154,0,0,0,0,0,5.39881978272921,5.46788574487961,5.4068327614722,0,0,0,5.50250231111661,5.43290139587846,5.21630917958481,0,0,5.34221739152498,6.06816344087791,4.65149661779465,0,0,0,4.4703235089788,4.99922160946646,5.26612769590966,0,0,0,4.89854644839606,4.86641028849172,4.74703739215803,5.29179400929826,4.17071384608256,0,0,0,4.72899425735292,4.86372430764006,4.17202347897189,0,0,0,5.68887620867358,6.19614302033715,5.83599280934581,0,0,0,0,0,0.622395674528838,0,0,0
"gene_984",0,0,0,0,0,0,0,0,0,0,0,3.37684422128509,3.57781526709311,3.01263977973948,0,0,0,2.68530362460421,4.24354774508463,3.71989108884278,0,0,0,0,0,2.56995573588127,3.59493727199734,3.28511830236203,0,0,0,3.50003482534562,3.0832847309209,3.42039410618837,0,0,2.8534850782319,4.23932298514298,2.82786239495274,0,0,0,3.22902440756899,3.74299128168966,3.58610424973231,0,0,0,2.39471820194338,2.60896708864693,3.13145724257451,3.76169362593619,2.23957894982752,0,0,0,3.46095283276861,2.00276007039231,2.33142666191989,0,0,0,3.5489763287939,3.53320198180295,3.34180913923781,0,0,0,0,0,0,0,0,0
"gene_985",0,0,0,0,0,0,0,4.13772208332336,0,0,0,6.12037811940542,5.50206031146091,4.10595742069394,0,0,0,4.70358244030877,4.63713241384333,4.89727803190466,0,0,0,0,0,3.73579726798903,4.53787955952192,4.36038509956982,0,0,0,4.14610737677861,4.0716632141757,3.51339201680198,0,0,3.0331888530993,3.73472006732782,3.65433645525024,0,0,0,3.31651094286327,4.05393569910601,4.00394841855574,0,0,0,3.33921459104718,3.40931156107324,3.47602446756048,3.24705727329926,2.90064896761407,0,0,0,3.57308945925393,2.98146692946212,3.31136334649078,0,0,0,4.75519918893592,5.24777030269918,5.08667555093598,0,0,0,0,0,1.03312961529588,0,0,0
"gene_986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357117925065135,0.575064498302716,0,0,0,0.307216630040562,0,0,0,0,0.848846454227777,0,0,0,0,0,0,0,0.736146774787513,0,0,0,0,0,0.902296631683102,2.30860061137182,0.405141292622025,0,0,0,2.4980620674793,0,0,0,0,0,0,0,1.15786418039845,0,0,0,0,0,0,0,0,0
"gene_987",0,0,0,0,0,0,0,0,0,0,0,2.52667882482073,0,0,0,0,0,0.697597128754059,1.02137020714079,0.499112108153495,0,0,0,0,0,0.469776971863172,0.858617468855614,0.960896753705265,0,0,0,0.548908071247209,0.887561728568258,0.842784375621245,0,0,1.11518206584584,0.797411959250654,0,0,0,0,0.913728572317938,0,0,0,0,0,0,0.804871594993611,1.03163027411312,2.41433850133468,0.952995058379305,0,0,0,1.39847981869633,0.850614642194365,0.299681090529688,0,0,0,0.829794817341513,1.13554422197064,1.37001156713732,0,0,0,0,0,0,0,0,0
"gene_988",0,0,0,0,0,0,0,0,0,0,0,3.70996343984084,3.07908782084723,2.26021102020428,0,0,0,4.40210974035337,4.31566875990063,3.9875968634437,0,0,0,0,0,3.53368019658305,3.84191879208118,3.95104568506366,0,0,0,4.13943478869815,4.21259001345891,3.89420380557919,0,0,3.3808403088197,4.5691991765075,3.66260782585694,0,0,0,3.82276945178845,3.89552315143937,4.23906918292685,0,0,0,3.59514682708289,3.61822570610946,3.97313757942483,4.23834447473658,3.54224756361479,0,0,0,3.58443157987568,3.89267911426462,3.4404071093832,0,0,0,3.90399371494538,4.09456402861094,3.66523600088344,0,0,0,0,0,0,0,0,0
"gene_989",0,0,0,0,0,0,0,0,0,0,0,3.69130542245702,2.32471429332719,2.2381863474678,0,0,0,2.9627677306834,3.43093231923937,3.36663893009831,0.946752618603062,0,0,0,0,2.83626740098722,3.85124642094716,3.97185469564472,0,0,0,4.25736488259552,4.30637579362603,3.30746446435758,0,0,4.09563216021957,4.57472914918463,3.85583406320827,0,0,0,3.77679076588203,3.58127355545066,4.54236857733503,0,0,0,4.30776610533179,4.23098449206986,4.44405386363364,4.90031665519933,3.70214330148654,0,0,0,4.8837751433546,4.38407798473224,4.57252175784115,0,0,0,3.81252109953582,4.30051673793452,4.29891362194885,0,0,0,0.534016587217955,0,1.63150640837282,0,0,0
"gene_990",0,0,0,0,0,0,0,0,0,0,0,4.1191155496855,3.70053866588287,3.17737570018104,0,0,0,4.47805755357246,4.52419987796213,4.67157706203371,0,0,0,0,0,4.02968097483784,4.98152267316604,4.60399233049207,0,0,0,5.43298911388348,5.61867419624709,5.15705950894012,0,0,5.46654550778,6.02968406945986,5.23252501653796,0,0,0,5.25117289189368,5.74634806262601,5.75924567772836,0,0,0,5.93611877980338,5.76674109342713,6.07046578281711,6.20195838535936,5.3839151579757,0,0,0,5.60163983163205,6.00831498820621,5.97999807278956,0,0,0,5.37146666856926,5.84301272524132,5.50671557974524,0,0,0,0,0,0,0,0,0
"gene_991",0,0,0,0,0,0,0,0,0,0,0,7.02251815374872,6.51256892422132,6.03401567131642,0,0,0,5.77764650902904,6.53725293388028,6.55159207600967,0,0,0,0,1.62221726473956,5.37458380080245,5.6875019868556,5.89200376405148,0,0,0,5.64613158977899,5.72647500092276,5.42390228400844,0,0,5.30973599771603,5.89845884442057,5.3736759240265,0,0,0,4.89143146629064,5.47427638952125,5.50311871332443,0,0,0,4.95890753315548,4.75531127941213,4.95888597086601,5.08187643433462,4.04783702226918,0,0,0,4.18402947346269,5.1976106141176,4.86970960045071,0,0,0,6.07665986505181,6.35287605321299,6.22212428924741,0,0,0,0,0,0,0,0,0
"gene_992",0,0,0,0,0,0,0,0,0,0,0,6.07480866236298,5.33425892165147,4.46760498567081,0,0,0,5.27688137539475,5.81291594950878,5.43008502122016,0,0,0,0,0,4.86453053759723,5.36250394347692,5.62207372846604,0,0,0,5.77692543876455,5.77261946698334,5.59879892506039,0,0,5.77052903273465,5.98098531656553,5.20919260149118,0,0,0,5.48279289837421,5.78476455638644,5.97526058449747,0,0,0,6.11669162948864,5.8352313997894,5.99056672730778,6.2235690187821,5.37885334939615,0,0,0,5.76378815612855,6.05725196133792,6.00066694143193,0,0,0,5.88477660044396,6.37398686401236,5.94600419730639,0,0,0,0,0,0,0,0,0
"gene_993",0,0,0,0,0,0,0,0,0,0,0,6.7366928766789,6.2856839592611,5.76652019695969,0,0,0,6.3233398860067,6.69097015290841,6.71913821610103,0,0,0,0,0,6.43491507745562,6.65385588374134,6.80889806070615,0,0,0,7.14742442712129,7.30307778015018,6.68939213991181,0,0,7.30414131808346,7.89397604236723,7.08076879222292,0,0,4.20914154436633,7.16521840494103,7.15633142079504,7.47439018834435,0,0,0,7.80140989699546,7.5126176409551,7.75117385408388,7.80751676899921,7.15086354196581,0,0,0,7.29610268152429,7.86981130652555,7.35450595964075,0,0,0,7.20748645259227,7.72293949718421,7.42418028420121,0,0,0,0,0,0,0,0,0
"gene_994",0,0,0,0,0,0,0,0,0,0,0,1.0259611824287,2.06938958212685,2.50417341662871,0,0,0,2.90156162467258,2.3250680647892,3.79625412416943,0,0,0,0,0,2.93990618490843,3.98703675086003,3.9912451631467,0,0,0,4.37085412014112,4.20376826405266,3.86659404781789,0,0,4.52456619449915,4.84236613295732,5.05462574502629,0,0,0,4.83750785795404,5.06870617865966,5.31097265549713,0,0,0,5.75376746653014,5.1626577883641,5.19511905195489,5.354202360069,4.50306716606126,0,0,0,4.63194218756759,5.18929653305949,5.32608473992345,0,0,0,4.76739470008946,5.1181933030252,4.89570783709594,0,0,0,0,0,0,0,0,0
"gene_995",0,0,0,0,0,0,0,0,0,0,0,2.33642838704529,1.52346435186129,2.13768275936172,0,0,0,3.97518203140945,4.20327357813559,4.57561728366688,0,0,0,0,0,4.95917017611746,5.80721502458397,5.64367481354457,0,0,0,6.14036040403345,6.31436839468893,5.53115306167092,0,0,6.12451500561784,6.78761238408767,5.68881540869644,0,0,0,6.31913188163871,6.63455691437625,6.7376028657038,0,0,0,6.83146075215703,6.70758085882865,6.79591654276287,6.68309786746898,6.43873905729946,0,0,0,6.30895952993664,7.0095207304333,6.59852130453875,0,0,0,6.21008224039528,6.68367202354924,6.4989468127529,0,0,0,0,0,0,0,0,0
"gene_996",0,0,0,0,0,0,0,2.40794063696871,0,0,0,2.79510990542152,1.96370253172113,2.97075268471383,0,0,0,2.41572521053939,2.02318529411907,1.95453684463644,0,0,0,0,0,1.88074949993136,1.05469407018563,1.26890123861404,0,0,0,1.61767129540429,1.73671289198312,0.841214416598421,0,0,1.73088469274718,1.50010742202294,1.01692139419004,0,0,0,2.34991520966864,1.79307058543543,2.762413323305,0,0,0,2.112084205833,2.58825155896248,3.45127184307644,3.97941022449104,2.71912887796231,0,0,0,4.43404429770761,3.72667827493795,3.81625021262331,0,0,0,3.29000669105157,3.75539424645452,3.7689929378719,0,0,0,0,0,0,0,0,0
"gene_997",0,0,0,0,0,0,0,1.6648174727376,0,0,0,4.26564383074296,3.59810475542003,2.71255534439812,0,0,0,1.81279355776522,3.45848100971302,3.23255215415145,0,0,0,0,0,0.831227743318403,2.36406724710116,1.2923038640027,0,0,0,0.769644018913041,1.55086864756273,1.3727130067372,0,0,1.5736549015544,2.74160501659076,0.609573769997942,0,0,0,1.14139326679468,1.33135266164471,2.6540446114783,0,0,0,1.60108557233799,1.61355095734638,2.27735263069647,3.6567673847611,2.17216802741494,0,0,0,2.75456413713081,2.68549700664601,2.7333381071788,0,0,0,2.97184047381643,3.2934544935411,2.64157450293203,0,0,0,0,0,0,0,0,0
